Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDM66,20.538414517892573,Regular,0.06696912860211197,Soft Drinks,242.78560822982502,OUT022,1987,nan,Tier 1,Supermarket Type1,4301.524131296826
FDY11,,LF,0.11425286239880011,Soft Drinks,156.932386687287,OUT025,1997,Small,Tier 1,Grocery Store,543.042351048103
FDC16,16.436052423103135,LF,0.06758754119300545,Meat,211.81324193711603,OUT023,2009,Medium,Tier 1,Supermarket Type1,3970.338899205215
FDU27,6.0952072410562685,Low Fat,0.1268707380067227,Baking Goods,79.29090029722127,OUT017,1987,nan,Tier 1,Supermarket Type1,520.4533969740864
FDC51,11.682671933071916,Low Fat,0.14610022422712113,Frozen Foods,109.1293813813874,OUT028,1997,Medium,Tier 1,Grocery Store,678.2596900507427
FDV48,6.861735762631934,Regular,0.04589266907937342,Meat,231.15328876908876,OUT041,2009,Medium,Tier 2,Supermarket Type1,3718.0685355966575
FDI84,14.804733368584166,Low Fat,0.19074609383433164,Dairy,41.52461688619273,OUT044,1998,Small,Tier 1,Supermarket Type1,364.8921228330931
FDG33,,LF,0.08215383016357504,Frozen Foods,147.8325215890323,OUT032,1985,nan,Tier 1,Supermarket Type1,1007.2739885178682
FDN28,15.588443719546216,Low Fat,0.06918913448097895,Dairy,140.79226036412206,OUT030,1987,Medium,Tier 2,Supermarket Type1,1364.3755271744244
FDD51,6.2288487730307445,Low Fat,0.04317241468008392,Frozen Foods,202.7829434488589,OUT027,1997,High,Tier 3,Supermarket Type1,2724.80018148843
FDG45,10.674659279761325,Low Fat,0.1506267155402214,Snack Foods,94.83556723784645,OUT023,2009,Small,Tier 2,Supermarket Type1,1645.4430987192222
FDH45,13.810614071053624,Low Fat,0.02308372843218759,Fruits and Vegetables,80.38536902770788,OUT025,2009,Small,Tier 3,Supermarket Type1,938.6483506482016
FDC82,,Regular,0.02370283681797235,Frozen Foods,243.01055291784377,OUT033,2002,Medium,Tier 1,Supermarket Type1,3625.7612745372635
FDH79,18.338304167602757,Low Fat,0.008674270664162667,Baking Goods,161.4932199504469,OUT041,2002,Small,Tier 2,Grocery Store,661.2277677736781
FDI77,18.034736075359827,Low Fat,0.03182486309061594,Household,54.07860070524053,OUT020,1997,nan,Tier 3,Supermarket Type1,895.4155906305712
FDM58,14.789296321651543,Low Fat,0.0639122385842023,Meat,74.39831730929384,OUT020,1999,nan,Tier 3,Supermarket Type3,636.0472720070433
FDB69,10.975327122123284,Regular,0.054928124902228245,Frozen Foods,259.7299936882771,OUT013,1998,Medium,Tier 2,Supermarket Type1,3763.9480195471792
FDE53,9.085381980211906,Low Fat,0.13057292269633222,Dairy,74.99006913800426,OUT035,2009,Small,Tier 2,Grocery Store,416.39259192347623
FDU17,6.693989091410069,Regular,0.28634228746854923,Household,170.4093676113461,OUT014,2009,Small,Tier 2,Grocery Store,1145.8430562056376
FDF81,,Regular,0.26037221837622954,Soft Drinks,126.62945816899216,OUT045,1985,High,Tier 2,Supermarket Type1,2320.7937547745264
FDR76,11.610760275323512,Regular,0.1601044162912021,Household,233.68779181546213,OUT042,2007,Small,Tier 2,Supermarket Type3,5119.085217363274
FDV53,15.813166801665178,LF,0.03525471310005208,Meat,203.6887762279254,OUT023,2009,High,Tier 1,Supermarket Type1,2735.9421087583814
FDZ12,15.530557188761176,LF,0.22074987260403636,Baking Goods,167.29882114021763,OUT041,1999,Small,Tier 1,Supermarket Type1,2738.163843323123
FDV79,6.121730234260111,LF,0.04844358551929754,Fruits and Vegetables,32.46996581353597,OUT016,1998,High,Tier 2,Supermarket Type1,68.00498910109212
FDB96,,Low Fat,0.021637154462895703,Snack Foods,232.35289772349572,OUT019,1998,nan,Tier 2,Supermarket Type3,5336.112677131127
FDL11,,Low Fat,0.1514522276548158,Meat,132.27351829290473,OUT011,1987,Medium,Tier 1,Grocery Store,642.7376838818032
FDF90,7.509003285068891,Low Fat,0.1371385051442948,Snack Foods,244.2628601942726,OUT019,2009,nan,Tier 3,Supermarket Type1,3565.2858357722243
FDC96,18.236834395795935,low fat,0.13031651317955778,Baking Goods,143.9739729564663,OUT044,1999,nan,Tier 1,Supermarket Type1,2645.6259355583898
FDT17,5.6706434674601205,reg,0.05154384988803093,Dairy,189.67163251202686,OUT030,1997,High,Tier 2,Supermarket Type1,2798.072475496177
FDV53,11.706926014433941,low fat,0.08246406368960849,Snack Foods,45.93730937732769,OUT049,2002,Medium,Tier 3,Supermarket Type1,464.0923263329221
FDZ45,7.691258492264291,Low Fat,0.16703118070724612,Dairy,201.38488031116074,OUT017,2009,Small,Tier 2,Supermarket Type1,2765.7682453331345
FDE86,19.069283450855586,LF,0.038350331821230925,Household,107.73908720174227,OUT027,2009,nan,Tier 3,Supermarket Type1,970.4283670833632
FDO64,13.912648212400562,Low Fat,0.03479073012451545,Meat,110.8125732963096,OUT018,1999,High,Tier 2,Supermarket Type1,951.3201287194681
FDP71,8.702090182029568,Low Fat,0.13134143596435172,Dairy,57.290844283159686,OUT039,2007,nan,Tier 1,Supermarket Type3,1738.4385215388913
FDY64,13.038836594662023,Low Fat,0.03785208064201417,Soft Drinks,63.77714418724652,OUT013,1998,Medium,Tier 2,Supermarket Type1,1695.8560313341186
FDP21,16.703781755249853,Low Fat,0.17662752170333748,Soft Drinks,72.72458292742833,OUT044,1999,Small,Tier 1,Grocery Store,649.5371425439308
FDQ25,20.329888142710942,Regular,0.07620555032896238,Fruits and Vegetables,105.48741877142714,OUT023,2004,nan,Tier 3,Supermarket Type1,2141.0725251624044
FDL17,8.527136067926703,Low Fat,0.17232787680442493,Household,235.15307993838925,OUT023,2004,Small,Tier 1,Supermarket Type3,5681.413027367093
FDT12,19.17890835406952,Low Fat,0.1374136320332698,Dairy,114.69985479291852,OUT046,2004,nan,Tier 3,Supermarket Type1,1874.3668473636674
FDP39,19.948865826679842,Regular,0.1042388481555702,Fruits and Vegetables,196.60342250954025,OUT029,2007,Small,Tier 2,Supermarket Type1,3604.0448374156786
FDM32,19.662728712513058,low fat,0.07851694626221166,Soft Drinks,49.03192589467042,OUT038,1999,Medium,Tier 1,Grocery Store,165.3382934449234
FDS14,,Regular,0.09436345500657609,Fruits and Vegetables,165.9527238325583,OUT032,1985,Medium,Tier 3,Grocery Store,1016.9437740777374
FDT74,15.077130470955323,Low Fat,0.037462101312909044,Frozen Foods,140.8349831922011,OUT030,2009,nan,Tier 3,Supermarket Type1,2092.642731348547
FDY39,11.451370130941164,low fat,0.16521997855908507,Fruits and Vegetables,254.93032779953606,OUT040,2009,nan,Tier 3,Supermarket Type1,3953.5546186769056
FDU93,17.038366116860608,LF,0.05958320950333545,Dairy,224.62778707216148,OUT041,2004,nan,Tier 3,Supermarket Type2,3381.7654812331875
FDF31,13.50070429361491,Low Fat,0.13715532269814731,Dairy,134.61084766088945,OUT016,2002,Medium,Tier 2,Supermarket Type1,2581.7750019484097
FDR81,15.839009139652712,Regular,0.09256145291241344,Dairy,208.2828357304279,OUT022,1999,Small,Tier 2,Supermarket Type2,3118.4117116143675
FDG41,11.855326461580727,Low Fat,0.07247969881354473,Household,74.39891049756883,OUT032,1999,High,Tier 2,Supermarket Type1,1318.3901496728888
FDA25,16.703943424690223,Low Fat,0.022357704121796093,Snack Foods,159.33735530010895,OUT017,1997,Medium,Tier 3,Supermarket Type1,1780.4363681409236
FDL47,18.191544281672783,Regular,0.06874701296352399,Fruits and Vegetables,47.162382780802886,OUT021,1985,nan,Tier 2,Supermarket Type1,610.6357564187052
FDT23,7.342980105645058,low fat,0.11974116123331265,Fruits and Vegetables,110.06047741788711,OUT045,2002,nan,Tier 3,Supermarket Type1,2174.4539897217205
FDD32,18.326875449187646,Low Fat,0.03551455724708777,Household,81.94830177309917,OUT025,2007,Medium,Tier 3,Grocery Store,242.02487532515562
FDR75,,low fat,0.05196897037918891,Soft Drinks,195.3492575247985,OUT035,1987,High,Tier 3,Supermarket Type1,2916.8181985515184
FDI94,18.51465454544359,low fat,0.0,Meat,142.72085897930313,OUT038,2007,nan,Tier 1,Supermarket Type1,2120.8409972034506
FDB82,11.900827301456234,LF,0.06615890017082106,Snack Foods,202.74621013504242,OUT038,2007,nan,Tier 2,Supermarket Type1,2748.985079415271
FDA84,11.06464776612856,Low Fat,0.08710588110994362,Soft Drinks,148.51795065523248,OUT015,2007,Medium,Tier 2,Supermarket Type1,2736.8871602423355
FDC61,19.64097172027556,LF,0.030370080493340435,Household,49.89142169487686,OUT046,1997,nan,Tier 1,Supermarket Type1,995.8389437928897
FDW35,9.01870828077442,Low Fat,0.017223090536216564,Snack Foods,199.13455943848115,OUT042,2007,Medium,Tier 1,Supermarket Type1,3438.0619488162133
FDD91,18.50739720457829,Regular,0.050669002364409715,Snack Foods,221.6427307171953,OUT040,1998,Small,Tier 1,Grocery Store,1155.114732412287
FDW15,12.744329160150466,Low Fat,0.02950338034759771,Fruits and Vegetables,237.81218195994228,OUT027,1997,Small,Tier 1,Supermarket Type3,5374.042542662958
FDC31,,Low Fat,0.039671277169539575,Fruits and Vegetables,161.55814742054287,OUT047,2009,Small,Tier 3,Grocery Store,963.105911883182
FDK24,9.935492503831744,Regular,0.09541586787103183,Dairy,203.32463256988387,OUT040,2007,Small,Tier 2,Supermarket Type1,2441.628961193666
FDV69,,Low Fat,0.10637821601905995,Dairy,202.97019748300423,OUT025,1987,Small,Tier 2,Supermarket Type2,2969.495711525126
FDE21,10.203379140419381,Low Fat,0.019304750114960016,Frozen Foods,65.8224447537572,OUT049,2007,nan,Tier 2,Supermarket Type3,1592.7195555315811
FDO58,5.628310627866437,Low Fat,0.004096788884643091,Fruits and Vegetables,67.77075811570127,OUT046,1997,Medium,Tier 3,Supermarket Type1,146.9194400356231
FDJ47,,Regular,0.07939155525585513,Fruits and Vegetables,46.303666336099006,OUT023,2002,Medium,Tier 2,Supermarket Type2,1401.96942662515
FDR54,5.102064694505451,Low Fat,0.18327740403783302,Baking Goods,103.58013608226933,OUT048,1999,Medium,Tier 1,Supermarket Type2,1119.4670804416153
FDC39,20.653676592909704,low fat,0.024161894800812652,Snack Foods,138.90697518044485,OUT013,2007,Medium,Tier 2,Supermarket Type2,2117.6243845774907
FDX39,20.45195535711596,Low Fat,0.08708539625900416,Dairy,259.5165061334699,OUT039,2009,Small,Tier 2,Supermarket Type2,4270.15960461097
FDN15,11.32248475955688,Low Fat,0.07042338947298574,Dairy,129.128468675679,OUT042,2004,Small,Tier 3,Supermarket Type2,3096.014019101745
FDC89,16.653933669434338,Low Fat,0.10948144793376545,Soft Drinks,197.0357953566953,OUT045,2002,nan,Tier 1,Supermarket Type2,2123.079859779382
FDG61,10.5328975745668,Low Fat,0.01820796127975602,Fruits and Vegetables,189.48131604268298,OUT039,2002,High,Tier 1,Grocery Store,942.1222487893981
FDN82,15.737490513375617,Low Fat,0.052189825778637816,Snack Foods,77.0308485576333,OUT023,1985,Medium,Tier 1,Supermarket Type1,1017.4988200374191
FDO30,17.886880688735666,Low Fat,0.09270512699815803,Fruits and Vegetables,43.456644833370376,OUT032,1999,Medium,Tier 2,Supermarket Type2,975.8316049730865
FDC75,,reg,0.12414999742810143,Household,155.5815528527251,OUT037,2007,Small,Tier 1,Supermarket Type1,2802.440484534727
FDB44,11.403396413594752,Regular,0.13480871092053645,Soft Drinks,191.0702862323295,OUT016,2002,Medium,Tier 1,Grocery Store,922.5508034559771
FDR87,17.532767727296765,Low Fat,0.05037184970334336,Meat,259.59791174283885,OUT019,1985,Medium,Tier 2,Supermarket Type1,3933.652373453842
FDT91,9.2548552101139,Low Fat,0.14745325676082094,Meat,112.48054202466928,OUT013,1999,High,Tier 3,Supermarket Type1,1158.7210689861154
FDJ34,20.845316860698375,low fat,0.056788317674882446,Meat,236.16384927865224,OUT047,1999,Small,Tier 2,Grocery Store,914.8434903004214
FDB34,5.412313580229618,Low Fat,0.13665184651292875,Snack Foods,117.84446484991288,OUT022,1997,nan,Tier 3,Supermarket Type2,2170.4539492292106
FDV42,14.656460904017935,Low Fat,0.08411785303910102,Baking Goods,188.56469293901793,OUT030,2007,Medium,Tier 3,Supermarket Type1,2398.885463677659
FDD23,15.552095706421234,Regular,0.0442191259873626,Dairy,167.59817401892195,OUT042,2009,Medium,Tier 1,Supermarket Type1,2726.677896262038
FDA89,16.00872891318606,Regular,0.1528768268048526,Snack Foods,42.185122459597295,OUT049,2002,High,Tier 1,Supermarket Type3,1925.8644800474187
FDV61,6.926201260625424,Regular,0.09820658714426206,Meat,48.029338203159455,OUT037,2002,Medium,Tier 2,Supermarket Type1,71.56176255264415
FDC50,20.016476535570085,Low Fat,0.20237901206584308,Household,34.775740636626026,OUT032,1987,Medium,Tier 3,Supermarket Type1,1174.571970419716
FDF34,7.898932464801325,Low Fat,0.05112993066356316,Frozen Foods,115.29183945661758,OUT041,1987,Small,Tier 2,Supermarket Type2,2365.1845189907226
FDM17,14.964054451837457,Regular,0.05239167409104141,Snack Foods,201.53424121618247,OUT014,2002,Medium,Tier 1,Supermarket Type2,3194.2983028001163
FDU77,8.56281726596936,Low Fat,0.029281063802712566,Snack Foods,69.73374061786623,OUT035,2007,Small,Tier 3,Supermarket Type2,738.3388747455165
FDY88,9.915462672340334,Regular,0.020066402667353503,Frozen Foods,169.34618272829604,OUT048,1987,Small,Tier 1,Supermarket Type2,2806.278389071557
FDD54,,Regular,0.08366802732469455,Dairy,96.43038940714791,OUT035,2009,Small,Tier 1,Grocery Store,407.2367701507921
FDL41,11.675094697033224,Low Fat,0.06833567598980413,Dairy,213.3083035151866,OUT012,2009,High,Tier 1,Supermarket Type3,4268.3704662938
FDM40,7.563609615624101,LF,0.05107176847244219,Meat,213.6311142706879,OUT033,1998,Small,Tier 3,Grocery Store,982.0744158750775
FDN29,7.734982438733573,low fat,0.023361856333926862,Dairy,208.3453384422774,OUT043,1998,Small,Tier 3,Supermarket Type1,2687.3108280893016
FDR69,11.690316610604794,Regular,0.1339218525943241,Frozen Foods,150.71170817431664,OUT043,1998,Medium,Tier 1,Supermarket Type1,1669.355322315127
FDF41,,Low Fat,0.06720669248547027,Soft Drinks,95.45034331836588,OUT029,1999,nan,Tier 3,Supermarket Type2,1160.124195329944
FDK11,19.36743434956462,Low Fat,0.184353217875586,Frozen Foods,216.17213009208595,OUT039,2007,nan,Tier 1,Supermarket Type1,2382.1370951367953
FDW92,6.3460425961501254,Low Fat,0.04820736638750501,Frozen Foods,72.80312924602555,OUT029,1987,nan,Tier 1,Supermarket Type1,1691.473067814533
FDS14,11.289662520950417,Low Fat,0.06217753454525733,Soft Drinks,96.64470846659088,OUT027,1999,Medium,Tier 1,Supermarket Type1,1708.0334644280035
FDS43,6.603929019566026,reg,0.10334537543886255,Frozen Foods,72.30797241694297,OUT047,1987,Medium,Tier 3,Grocery Store,196.30734678448673
FDJ98,5.265479690121566,Low Fat,0.13825435267069416,Meat,185.06833688915896,OUT029,2007,High,Tier 2,Supermarket Type1,2521.1737467983276
FDB20,15.587498922303306,Low Fat,0.08287752529103598,Snack Foods,187.83428646663816,OUT015,1985,Small,Tier 2,Supermarket Type2,3196.8876428353387
FDR40,14.639191071465405,Low Fat,0.1447500775122053,Household,180.0772983409532,OUT034,2004,Small,Tier 3,Supermarket Type2,3337.708382233178
FDX88,7.608305821038179,Regular,0.20218421965262862,Dairy,125.5883373788736,OUT012,1997,Medium,Tier 3,Supermarket Type1,1937.4363042211357
FDI96,,Low Fat,0.12488926406332926,Fruits and Vegetables,53.039331656329644,OUT028,1998,Small,Tier 1,Supermarket Type1,666.5606539573969
FDS18,5.379324058312294,Low Fat,0.05147170486237711,Snack Foods,239.56900443845487,OUT019,2007,High,Tier 1,Supermarket Type1,2776.62474573535
FDC30,18.35915529111046,Low Fat,0.22982423106647107,Meat,146.77812172281477,OUT014,1997,Medium,Tier 2,Supermarket Type1,2040.9533204128436
FDI37,20.595049536776823,low fat,0.06006374564295042,Baking Goods,123.60360482955105,OUT031,2004,Small,Tier 1,Grocery Store,385.49921471492445
FDN16,7.167352588715053,Low Fat,0.07092773217757747,Dairy,165.42972544710744,OUT018,1985,nan,Tier 2,Grocery Store,569.3077278369535
FDP25,8.70360342024477,LF,0.16658476051128665,Meat,74.34180023839434,OUT042,2009,Medium,Tier 2,Supermarket Type1,1731.651591641848
FDA13,18.894552383150945,low fat,0.0,Frozen Foods,60.486219194121105,OUT024,2002,Medium,Tier 3,Supermarket Type1,848.7599491616081
FDD49,19.823420767298956,Low Fat,0.11767430606446601,Meat,123.27080093532702,OUT033,1997,nan,Tier 3,Grocery Store,575.8301387055109
FDQ61,11.714038124908965,Regular,0.02252500386255459,Household,82.26075964297942,OUT039,2004,Small,Tier 3,Supermarket Type1,1437.1935354412713
FDT45,5.809959556305186,Low Fat,0.0547428957194978,Fruits and Vegetables,86.18676774354785,OUT045,1999,nan,Tier 2,Supermarket Type1,1203.7514929205963
FDF59,,reg,0.11335761685693724,Dairy,235.27764218906177,OUT048,2007,Medium,Tier 3,Supermarket Type1,3563.0759608279977
FDE72,14.183197857104167,Regular,0.07770213361545202,Meat,152.07461075273972,OUT015,2007,High,Tier 2,Supermarket Type2,2290.8404518724124
FDC16,,Low Fat,0.08540683086655367,Meat,141.19788479437076,OUT024,2009,nan,Tier 3,Grocery Store,571.4291365759752
FDV23,5.458438841242472,Low Fat,0.16572003947885772,Snack Foods,188.5803065575774,OUT047,2002,Medium,Tier 2,Supermarket Type3,4448.494291814481
FDG95,14.332038277000908,Low Fat,0.13918259862943955,Dairy,248.85606614565012,OUT048,1998,Small,Tier 1,Supermarket Type1,3688.654504058884
FDE64,5.1808405854243595,reg,0.02411198150774193,Frozen Foods,55.80566982822974,OUT031,1987,Small,Tier 1,Supermarket Type1,881.2849863838258
FDB71,,Low Fat,0.0397161282527032,Meat,221.71295043512916,OUT012,1997,Medium,Tier 2,Supermarket Type2,3327.7671275785233
FDU88,9.902925163253945,Regular,0.08448378514465361,Meat,164.32441136960455,OUT038,1999,nan,Tier 2,Grocery Store,1032.7975002172834
FDU19,,Low Fat,0.21611632585945215,Meat,63.61803137672257,OUT038,2007,Small,Tier 1,Supermarket Type1,1449.1538575013512
FDW67,14.413635535730453,LF,0.11455686956554467,Soft Drinks,98.34434329846808,OUT040,1987,Medium,Tier 2,Supermarket Type1,1863.1037013473365
FDX48,11.362950630928875,Low Fat,0.029571006259867364,Soft Drinks,140.9431257868901,OUT011,1999,nan,Tier 2,Supermarket Type1,2349.175250884513
FDE74,20.580806613714394,Regular,0.038943219705641116,Fruits and Vegetables,188.9707432528073,OUT044,2009,Small,Tier 1,Grocery Store,914.2855124641156
FDM94,13.707178600059235,Low Fat,0.008925387454186005,Household,85.799613899294,OUT018,1987,nan,Tier 2,Supermarket Type1,1145.9059138585308
FDZ94,9.403826896592133,Regular,0.28939860142347573,Snack Foods,153.02212755754567,OUT031,2007,Small,Tier 3,Supermarket Type3,4283.529655838986
FDU91,16.351021834143594,Low Fat,0.047354441253889816,Snack Foods,187.4744743056482,OUT028,1997,Small,Tier 1,Supermarket Type1,2976.764349404623
FDE54,9.343872040683381,Low Fat,0.053166450546774435,Dairy,133.21037269492643,OUT046,2007,Small,Tier 3,Supermarket Type1,2290.00936491379
FDD90,19.46789266252104,Low Fat,0.13792749529279832,Household,228.49597105764045,OUT019,1998,nan,Tier 2,Supermarket Type1,3280.541470836488
FDC69,10.995551528118023,Regular,0.10447679972152801,Frozen Foods,229.975593653293,OUT030,1998,Medium,Tier 2,Supermarket Type1,3014.246700057525
FDK72,13.797897004419283,Low Fat,0.011095337093322997,Household,138.25898005730252,OUT026,2004,Small,Tier 3,Supermarket Type2,2641.6506535516355
FDU61,5.809169661187662,Regular,0.1823667559893109,Snack Foods,253.77291339404692,OUT012,1999,Medium,Tier 2,Grocery Store,1161.3594431572078
FDW35,11.817939807235692,Low Fat,0.05043197040132583,Frozen Foods,47.38457125325288,OUT016,1998,High,Tier 2,Supermarket Type1,471.23184670520845
FDD43,18.31781663457592,low fat,0.06026476723243633,Soft Drinks,30.773347014275423,OUT046,2004,Medium,Tier 3,Supermarket Type1,633.0116622739727
FDT91,,LF,0.19238168515291376,Fruits and Vegetables,117.55370067490138,OUT045,1997,High,Tier 2,Grocery Store,513.2472332687362
FDH61,,Regular,0.019182910242494116,Frozen Foods,168.25232411567714,OUT012,2009,Small,Tier 1,Supermarket Type1,3298.763288499973
FDF51,,Low Fat,0.10742845331487047,Frozen Foods,174.716036213422,OUT022,1999,Small,Tier 3,Supermarket Type1,2442.6975403707947
